Compound,Compound_ID,Relation,Gene,Gene_ID
Galantamine,DB00674,BINDS_CbG,ACHE,43
Galantamine,DB00674,BINDS_CbG,BCHE,590
Galantamine,DB00674,BINDS_CbG,CHRNA10,57053
Galantamine,DB00674,BINDS_CbG,CYP2D6,1565
Galantamine,DB00674,BINDS_CbG,CYP3A4,1576
Galantamine,DB00674,BINDS_CbG,CHRNA3,1136
Quinidine,DB00908,BINDS_CbG,SLC22A5,6584
Quinidine,DB00908,BINDS_CbG,KCNK1,3775
Quinidine,DB00908,BINDS_CbG,ORM1,5004
Quinidine,DB00908,BINDS_CbG,CYP3A4,1576
Quinidine,DB00908,BINDS_CbG,SLC22A1,6580
Quinidine,DB00908,BINDS_CbG,ABCB11,8647
Quinidine,DB00908,BINDS_CbG,CYP2E1,1571
Quinidine,DB00908,BINDS_CbG,CYP1A2,1544
Quinidine,DB00908,BINDS_CbG,KCNH2,3757
Quinidine,DB00908,BINDS_CbG,ABCC2,1244
Quinidine,DB00908,BINDS_CbG,CYP2B6,1555
Quinidine,DB00908,BINDS_CbG,CYP2C9,1559
Quinidine,DB00908,BINDS_CbG,CYP2C8,1558
Quinidine,DB00908,BINDS_CbG,CYP1A1,1543
Quinidine,DB00908,BINDS_CbG,CYP3A7,1551
Quinidine,DB00908,BINDS_CbG,SLCO1A2,6579
Quinidine,DB00908,BINDS_CbG,SLCO1B1,10599
Quinidine,DB00908,BINDS_CbG,CYP2D6,1565
Quinidine,DB00908,BINDS_CbG,KCNK6,9424
Quinidine,DB00908,BINDS_CbG,CYP3A7-CYP3A51P,100861540
Quinidine,DB00908,BINDS_CbG,ABCB1,5243
Quinidine,DB00908,BINDS_CbG,SLC22A4,6583
Quinidine,DB00908,BINDS_CbG,SCN3A,6328
Methocarbamol,DB00423,BINDS_CbG,CA1,759
Tamoxifen,DB00675,BINDS_CbG,CYP2D6,1565
Tamoxifen,DB00675,BINDS_CbG,CYP19A1,1588
Tamoxifen,DB00675,BINDS_CbG,SIGMAR1,10280
Tamoxifen,DB00675,BINDS_CbG,UGT1A4,54657
Tamoxifen,DB00675,BINDS_CbG,CYP2C19,1557
Tamoxifen,DB00675,BINDS_CbG,CYP2A6,1548
Tamoxifen,DB00675,BINDS_CbG,EBP,10682
Tamoxifen,DB00675,BINDS_CbG,CYP3A4,1576
Tamoxifen,DB00675,BINDS_CbG,CYP2C8,1558
Tamoxifen,DB00675,BINDS_CbG,ABCB11,8647
Tamoxifen,DB00675,BINDS_CbG,DHCR7,1717
Tamoxifen,DB00675,BINDS_CbG,ABCB1,5243
Tamoxifen,DB00675,BINDS_CbG,CES1,1066
Tamoxifen,DB00675,BINDS_CbG,FMO1,2326
Tamoxifen,DB00675,BINDS_CbG,CYP3A7-CYP3A51P,100861540
Tamoxifen,DB00675,BINDS_CbG,ABCG2,9429
Tamoxifen,DB00675,BINDS_CbG,CYP2C9,1559
Tamoxifen,DB00675,BINDS_CbG,CYP3A7,1551
Tamoxifen,DB00675,BINDS_CbG,ESR1,2099
Tamoxifen,DB00675,BINDS_CbG,CYP1A2,1544
Tamoxifen,DB00675,BINDS_CbG,ABCC2,1244
Tamoxifen,DB00675,BINDS_CbG,SULT1A1,6817
Tamoxifen,DB00675,BINDS_CbG,EBPL,84650
Tamoxifen,DB00675,BINDS_CbG,CYP2E1,1571
Tamoxifen,DB00675,BINDS_CbG,FMO3,2328
Tamoxifen,DB00675,BINDS_CbG,ESRRA,2101
Tamoxifen,DB00675,BINDS_CbG,CYP3A5,1577
Tamoxifen,DB00675,BINDS_CbG,CYP1B1,1545
Tamoxifen,DB00675,BINDS_CbG,CYP2B6,1555
Tamoxifen,DB00675,BINDS_CbG,CYP1A1,1543
Tamoxifen,DB00675,BINDS_CbG,ESR2,2100
Bambuterol,DB01408,BINDS_CbG,BCHE,590
Methoxyflurane,DB01028,BINDS_CbG,GABRA2,2555
Methoxyflurane,DB01028,BINDS_CbG,CYP3A4,1576
Methoxyflurane,DB01028,BINDS_CbG,ND1,4535
Methoxyflurane,DB01028,BINDS_CbG,CYP1A2,1544
Methoxyflurane,DB01028,BINDS_CbG,CYP2B6,1555
Methoxyflurane,DB01028,BINDS_CbG,GABRE,2564
Methoxyflurane,DB01028,BINDS_CbG,ATP5D,513
Methoxyflurane,DB01028,BINDS_CbG,GABRB3,2562
Methoxyflurane,DB01028,BINDS_CbG,ATP2C1,27032
Methoxyflurane,DB01028,BINDS_CbG,CYP2D6,1565
Methoxyflurane,DB01028,BINDS_CbG,CYP2E1,1571
Methoxyflurane,DB01028,BINDS_CbG,CYP2C9,1559
Methoxyflurane,DB01028,BINDS_CbG,CYP2A6,1548
Metolazone,DB00524,BINDS_CbG,CA5A,763
Metolazone,DB00524,BINDS_CbG,CA5B,11238
Metolazone,DB00524,BINDS_CbG,CA9,768
Metolazone,DB00524,BINDS_CbG,CA4,762
Quazepam,DB01589,BINDS_CbG,GABRB3,2562
Quazepam,DB01589,BINDS_CbG,CYP3A4,1576
Quazepam,DB01589,BINDS_CbG,CYP2C19,1557
Quazepam,DB01589,BINDS_CbG,CYP2C9,1559
Quazepam,DB01589,BINDS_CbG,GABRA2,2555
Quazepam,DB01589,BINDS_CbG,GABRR2,2570
Quazepam,DB01589,BINDS_CbG,GABRE,2564
Mimosine,DB01055,BINDS_CbG,SHMT1,6470
Mimosine,DB01055,BINDS_CbG,TYR,7299
Mimosine,DB01055,BINDS_CbG,CCL2,6347
Roxithromycin,DB00778,BINDS_CbG,CYP3A4,1576
Roxithromycin,DB00778,BINDS_CbG,CYP2B6,1555
Roxithromycin,DB00778,BINDS_CbG,CYP1A2,1544
Roxithromycin,DB00778,BINDS_CbG,ABCB1,5243
Entacapone,DB00494,BINDS_CbG,UGT1A9,54600
Entacapone,DB00494,BINDS_CbG,COMT,1312
Rabeprazole,DB01129,BINDS_CbG,CYP1A1,1543
Rabeprazole,DB01129,BINDS_CbG,ATP4A,495
Rabeprazole,DB01129,BINDS_CbG,CYP3A4,1576
Rabeprazole,DB01129,BINDS_CbG,CYP2C9,1559
Rabeprazole,DB01129,BINDS_CbG,ATP4B,496
Rabeprazole,DB01129,BINDS_CbG,CYP2D6,1565
Rabeprazole,DB01129,BINDS_CbG,ABCG2,9429
Rabeprazole,DB01129,BINDS_CbG,CYP2C19,1557
Rabeprazole,DB01129,BINDS_CbG,CYP1A2,1544
Dihydroergotamine,DB00320,BINDS_CbG,ABCB1,5243
Dihydroergotamine,DB00320,BINDS_CbG,CYP3A4,1576
Dihydroergotamine,DB00320,BINDS_CbG,HTR2B,3357
Dihydroergotamine,DB00320,BINDS_CbG,ADRA2A,150
Marimastat,DB00786,BINDS_CbG,MMP11,4320
Marimastat,DB00786,BINDS_CbG,MMP28,79148
Marimastat,DB00786,BINDS_CbG,MMP17,4326
Marimastat,DB00786,BINDS_CbG,MMP2,4313
Marimastat,DB00786,BINDS_CbG,MMP7,4316
Marimastat,DB00786,BINDS_CbG,MMP23B,8510
Marimastat,DB00786,BINDS_CbG,ADAM10,102
Marimastat,DB00786,BINDS_CbG,MMP8,4317
Marimastat,DB00786,BINDS_CbG,MMP9,4318
Marimastat,DB00786,BINDS_CbG,MMP16,4325
Marimastat,DB00786,BINDS_CbG,MMP14,4323
Marimastat,DB00786,BINDS_CbG,MMP25,64386
Marimastat,DB00786,BINDS_CbG,MMP15,4324
Marimastat,DB00786,BINDS_CbG,MMP1,4312
Marimastat,DB00786,BINDS_CbG,MMP3,4314
Marimastat,DB00786,BINDS_CbG,MMP10,4319
Marimastat,DB00786,BINDS_CbG,MMP19,4327
Pargyline,DB01626,BINDS_CbG,MAOA,4128
Pargyline,DB01626,BINDS_CbG,MAOB,4129
Trovafloxacin,DB00685,BINDS_CbG,TOP2A,7153
Pentoxifylline,DB00806,BINDS_CbG,ADORA1,134
Pentoxifylline,DB00806,BINDS_CbG,PDE4B,5142
Pentoxifylline,DB00806,BINDS_CbG,ADORA2A,135
Pentoxifylline,DB00806,BINDS_CbG,NT5E,4907
Pentoxifylline,DB00806,BINDS_CbG,PDE4A,5141
Pentoxifylline,DB00806,BINDS_CbG,CYP1A2,1544
Pentoxifylline,DB00806,BINDS_CbG,PDE5A,8654
Progabide,DB00837,BINDS_CbG,GABBR1,2550
Varenicline,DB01273,BINDS_CbG,CHRNB2,1141
Varenicline,DB01273,BINDS_CbG,CHRNA3,1136
Zoledronate,DB00399,BINDS_CbG,GGPS1,9453
Zoledronate,DB00399,BINDS_CbG,ABCC1,4363
Zoledronate,DB00399,BINDS_CbG,CA2,760
Zoledronate,DB00399,BINDS_CbG,CA14,23632
Zoledronate,DB00399,BINDS_CbG,FDPS,2224
Pyrazinamide,DB00339,BINDS_CbG,XDH,7498
Pyrazinamide,DB00339,BINDS_CbG,CYP3A4,1576
Pyrazinamide,DB00339,BINDS_CbG,AOX1,316
Pyrazinamide,DB00339,BINDS_CbG,CYP1A2,1544
Carboprost Tromethamine,DB00429,BINDS_CbG,PTGFR,5737
Carboprost Tromethamine,DB00429,BINDS_CbG,PTGER1,5731
Acitretin,DB00459,BINDS_CbG,RXRB,6257
Acitretin,DB00459,BINDS_CbG,RBP1,5947
Acitretin,DB00459,BINDS_CbG,RARG,5916
Acitretin,DB00459,BINDS_CbG,RARA,5914
Acitretin,DB00459,BINDS_CbG,RARB,5915
Acitretin,DB00459,BINDS_CbG,RXRA,6256
Acitretin,DB00459,BINDS_CbG,ALB,213
Acitretin,DB00459,BINDS_CbG,CYP26A1,1592
Posaconazole,DB01263,BINDS_CbG,CYP3A4,1576
Posaconazole,DB01263,BINDS_CbG,ABCB1,5243
Etoposide,DB00773,BINDS_CbG,ABCC3,8714
Etoposide,DB00773,BINDS_CbG,PTGS2,5743
Etoposide,DB00773,BINDS_CbG,ABCC6,368
Etoposide,DB00773,BINDS_CbG,UGT1A1,54658
Etoposide,DB00773,BINDS_CbG,ABCB1,5243
Etoposide,DB00773,BINDS_CbG,TOP2A,7153
Etoposide,DB00773,BINDS_CbG,CYP3A5,1577
Etoposide,DB00773,BINDS_CbG,CYP1A2,1544
Etoposide,DB00773,BINDS_CbG,CYP2E1,1571
Etoposide,DB00773,BINDS_CbG,ABCC10,89845
Etoposide,DB00773,BINDS_CbG,ABCC1,4363
Etoposide,DB00773,BINDS_CbG,GSTT1,2952
Etoposide,DB00773,BINDS_CbG,PTGS1,5742
Etoposide,DB00773,BINDS_CbG,CYP2C8,1558
Etoposide,DB00773,BINDS_CbG,TOP2B,7155
Etoposide,DB00773,BINDS_CbG,ABCC2,1244
Etoposide,DB00773,BINDS_CbG,ABCG2,9429
Etoposide,DB00773,BINDS_CbG,CYP3A4,1576
Etoposide,DB00773,BINDS_CbG,GSTP1,2950
Lumiracoxib,DB01283,BINDS_CbG,PTGS1,5742
Lumiracoxib,DB01283,BINDS_CbG,CYP2C19,1557
Lumiracoxib,DB01283,BINDS_CbG,CYP1A2,1544
Lumiracoxib,DB01283,BINDS_CbG,UGT1A9,54600
Lumiracoxib,DB01283,BINDS_CbG,PTGS2,5743
Lumiracoxib,DB01283,BINDS_CbG,CYP2C9,1559
Loxapine,DB00408,BINDS_CbG,HRH2,3274
Loxapine,DB00408,BINDS_CbG,HTR2A,3356
Loxapine,DB00408,BINDS_CbG,SLC6A2,6530
Loxapine,DB00408,BINDS_CbG,HRH1,3269
Loxapine,DB00408,BINDS_CbG,ADRA2A,150
Loxapine,DB00408,BINDS_CbG,HTR7,3363
Loxapine,DB00408,BINDS_CbG,ADRA1A,148
Loxapine,DB00408,BINDS_CbG,ADRA2C,152
Tolazamide,DB00839,BINDS_CbG,KCNJ11,3767
Tolazamide,DB00839,BINDS_CbG,ABCC8,6833
Phenylephrine,DB00388,BINDS_CbG,CYP1A2,1544
Phenylephrine,DB00388,BINDS_CbG,MAOA,4128
Phenylephrine,DB00388,BINDS_CbG,ADRA1A,148
Phenobarbital,DB01174,BINDS_CbG,CYP3A4,1576
Phenobarbital,DB01174,BINDS_CbG,ABCB1,5243
Phenobarbital,DB01174,BINDS_CbG,CYP4B1,1580
Phenobarbital,DB01174,BINDS_CbG,CYP2C8,1558
Phenobarbital,DB01174,BINDS_CbG,CYP3A5,1577
Phenobarbital,DB01174,BINDS_CbG,CYP2B6,1555
Phenobarbital,DB01174,BINDS_CbG,ABCC2,1244
Phenobarbital,DB01174,BINDS_CbG,CYP1A1,1543
Phenobarbital,DB01174,BINDS_CbG,CYP4A11,1579
Phenobarbital,DB01174,BINDS_CbG,CYP1B1,1545
Phenobarbital,DB01174,BINDS_CbG,CYP2E1,1571
Phenobarbital,DB01174,BINDS_CbG,SLCO2A1,6578
Phenobarbital,DB01174,BINDS_CbG,CYP2A6,1548
Phenobarbital,DB01174,BINDS_CbG,CYP2C19,1557
Phenobarbital,DB01174,BINDS_CbG,CYP1A2,1544
Phenobarbital,DB01174,BINDS_CbG,CYP3A7,1551
Phenobarbital,DB01174,BINDS_CbG,ABCB11,8647
Phenobarbital,DB01174,BINDS_CbG,CYP3A7-CYP3A51P,100861540
Phenobarbital,DB01174,BINDS_CbG,ABCC3,8714
Phenobarbital,DB01174,BINDS_CbG,CYP2C9,1559
Phenobarbital,DB01174,BINDS_CbG,CYP2C18,1562
Phenobarbital,DB01174,BINDS_CbG,ABCC1,4363
Vilazodone,DB06684,BINDS_CbG,CYP2D6,1565
Vilazodone,DB06684,BINDS_CbG,CYP3A4,1576
Vilazodone,DB06684,BINDS_CbG,CYP2C18,1562
Metocurine,DB01336,BINDS_CbG,CHRNB1,1140
Ethynodiol,DB00823,BINDS_CbG,ESR1,2099
Ethynodiol,DB00823,BINDS_CbG,PGR,5241
Aprepitant,DB00673,BINDS_CbG,CYP1A2,1544
Aprepitant,DB00673,BINDS_CbG,CYP3A4,1576
Aprepitant,DB00673,BINDS_CbG,CYP3A7-CYP3A51P,100861540
Aprepitant,DB00673,BINDS_CbG,CYP3A5,1577
Aprepitant,DB00673,BINDS_CbG,CYP3A7,1551
Aprepitant,DB00673,BINDS_CbG,TACR1,6869
Aprepitant,DB00673,BINDS_CbG,CYP2C19,1557
Aprepitant,DB00673,BINDS_CbG,CYP2C9,1559
Nitrendipine,DB01054,BINDS_CbG,CACNA2D2,9254
Nitrendipine,DB01054,BINDS_CbG,CYP3A4,1576
Nitrendipine,DB01054,BINDS_CbG,CYP3A7,1551
Nitrendipine,DB01054,BINDS_CbG,CACNA1D,776
Nitrendipine,DB01054,BINDS_CbG,CACNA2D1,781
Nitrendipine,DB01054,BINDS_CbG,CACNB2,783
Nitrendipine,DB01054,BINDS_CbG,CYP3A7-CYP3A51P,100861540
Nitrendipine,DB01054,BINDS_CbG,CYP3A5,1577
Nitrendipine,DB01054,BINDS_CbG,CACNA1C,775
Nitrendipine,DB01054,BINDS_CbG,ABCB1,5243
Nitrendipine,DB01054,BINDS_CbG,CACNA1H,8912
Tetracycline,DB00759,BINDS_CbG,SLC22A7,10864
Tetracycline,DB00759,BINDS_CbG,SLC22A11,55867
Tetracycline,DB00759,BINDS_CbG,PRNP,5621
Tetracycline,DB00759,BINDS_CbG,CYP3A4,1576
Tetracycline,DB00759,BINDS_CbG,ALB,213
Estazolam,DB01215,BINDS_CbG,GABRR2,2570
Estazolam,DB01215,BINDS_CbG,GABRE,2564
Estazolam,DB01215,BINDS_CbG,GABRB3,2562
Estazolam,DB01215,BINDS_CbG,GABRA2,2555
Estazolam,DB01215,BINDS_CbG,CYP3A4,1576
Vitamin A,DB00162,BINDS_CbG,ALDH1A2,8854
Vitamin A,DB00162,BINDS_CbG,DHRS3,9249
Vitamin A,DB00162,BINDS_CbG,RDH11,51109
Vitamin A,DB00162,BINDS_CbG,RBP4,5950
Vitamin A,DB00162,BINDS_CbG,RBP7,116362
Vitamin A,DB00162,BINDS_CbG,RDH12,145226
Vitamin A,DB00162,BINDS_CbG,LRAT,9227
Vitamin A,DB00162,BINDS_CbG,RETSAT,54884
Vitamin A,DB00162,BINDS_CbG,RBP1,5947
Vitamin A,DB00162,BINDS_CbG,ALDH1A1,216
Vitamin A,DB00162,BINDS_CbG,ALDH1A3,220
Vitamin A,DB00162,BINDS_CbG,RDH14,57665
Vitamin A,DB00162,BINDS_CbG,CYP26A1,1592
Vitamin A,DB00162,BINDS_CbG,CYP1A1,1543
Vitamin A,DB00162,BINDS_CbG,RBP5,83758
Vitamin A,DB00162,BINDS_CbG,RDH13,112724
Vitamin A,DB00162,BINDS_CbG,DHRS4,10901
Vitamin A,DB00162,BINDS_CbG,RDH5,5959
Ceftibuten,DB01415,BINDS_CbG,SLC15A1,6564
Ceftibuten,DB01415,BINDS_CbG,SLC15A2,6565
Alprazolam,DB00404,BINDS_CbG,GABRA2,2555
Alprazolam,DB00404,BINDS_CbG,CYP3A4,1576
Alprazolam,DB00404,BINDS_CbG,CYP3A7-CYP3A51P,100861540
Alprazolam,DB00404,BINDS_CbG,CYP2C9,1559
Alprazolam,DB00404,BINDS_CbG,GABRB3,2562
Alprazolam,DB00404,BINDS_CbG,CYP3A7,1551
Alprazolam,DB00404,BINDS_CbG,CYP3A5,1577
Carbimazole,DB00389,BINDS_CbG,CYP19A1,1588
Propylthiouracil,DB00550,BINDS_CbG,MPO,4353
Propylthiouracil,DB00550,BINDS_CbG,DBH,1621
Propylthiouracil,DB00550,BINDS_CbG,DIO1,1733
Hydralazine,DB01275,BINDS_CbG,CYP3A4,1576
Hydralazine,DB01275,BINDS_CbG,P4HA1,5033
Hydralazine,DB01275,BINDS_CbG,AOC3,8639
Repaglinide,DB00912,BINDS_CbG,PPARG,5468
Repaglinide,DB00912,BINDS_CbG,CYP2C8,1558
Repaglinide,DB00912,BINDS_CbG,ABCC8,6833
Repaglinide,DB00912,BINDS_CbG,CYP3A4,1576
Repaglinide,DB00912,BINDS_CbG,KCNJ11,3767
Repaglinide,DB00912,BINDS_CbG,ALB,213
Repaglinide,DB00912,BINDS_CbG,SLCO1B1,10599
Methylergometrine,DB00353,BINDS_CbG,HTR2B,3357
Methylergometrine,DB00353,BINDS_CbG,HTR2A,3356
Methylergometrine,DB00353,BINDS_CbG,CYP3A4,1576
Cysteamine,DB00847,BINDS_CbG,MPO,4353
Cysteamine,DB00847,BINDS_CbG,SST,6750
Voacamine,DB04877,BINDS_CbG,ABCB1,5243
Flumethasone Pivalate,DB00663,BINDS_CbG,SERPINA6,866
Flumethasone Pivalate,DB00663,BINDS_CbG,NR3C1,2908
Chlorprothixene,DB01239,BINDS_CbG,HTR2B,3357
Chlorprothixene,DB01239,BINDS_CbG,HRH1,3269
Chlorprothixene,DB01239,BINDS_CbG,HTR2A,3356
Chlorprothixene,DB01239,BINDS_CbG,ABCB1,5243
Amiodarone,DB01118,BINDS_CbG,EBP,10682
Amiodarone,DB01118,BINDS_CbG,CYP1A2,1544
Amiodarone,DB01118,BINDS_CbG,CYP3A7,1551
Amiodarone,DB01118,BINDS_CbG,CYP2C19,1557
Amiodarone,DB01118,BINDS_CbG,CYP3A7-CYP3A51P,100861540
Amiodarone,DB01118,BINDS_CbG,CYP2A6,1548
Amiodarone,DB01118,BINDS_CbG,CYP2C8,1558
Amiodarone,DB01118,BINDS_CbG,CYP1A1,1543
Amiodarone,DB01118,BINDS_CbG,SIGMAR1,10280
Amiodarone,DB01118,BINDS_CbG,CACNA2D2,9254
Amiodarone,DB01118,BINDS_CbG,THRB,7068
Amiodarone,DB01118,BINDS_CbG,CYP3A5,1577
Amiodarone,DB01118,BINDS_CbG,CYP2D6,1565
Amiodarone,DB01118,BINDS_CbG,CYP3A4,1576
Amiodarone,DB01118,BINDS_CbG,CYP2C9,1559
Amiodarone,DB01118,BINDS_CbG,CACNA1H,8912
Amiodarone,DB01118,BINDS_CbG,ABCB1,5243
Amiodarone,DB01118,BINDS_CbG,KCNH2,3757
Amiodarone,DB01118,BINDS_CbG,THRA,7067
Mianserin,DB06148,BINDS_CbG,CYP1A2,1544
Mianserin,DB06148,BINDS_CbG,CYP3A4,1576
Mianserin,DB06148,BINDS_CbG,CYP2B6,1555
Mianserin,DB06148,BINDS_CbG,HRH1,3269
Mianserin,DB06148,BINDS_CbG,ADRA2A,150
Mianserin,DB06148,BINDS_CbG,ADRA2C,152
Mianserin,DB06148,BINDS_CbG,HTR2B,3357
Mianserin,DB06148,BINDS_CbG,HTR2A,3356
Mianserin,DB06148,BINDS_CbG,HTR7,3363
Mianserin,DB06148,BINDS_CbG,HRH2,3274
Mianserin,DB06148,BINDS_CbG,CYP2D6,1565
Mianserin,DB06148,BINDS_CbG,SLC6A2,6530
Testosterone Propionate,DB01420,BINDS_CbG,AR,367
Testosterone Propionate,DB01420,BINDS_CbG,CYP17A1,1586
Testosterone Propionate,DB01420,BINDS_CbG,UGT1A1,54658
Testosterone Propionate,DB01420,BINDS_CbG,COMT,1312
Glucosamine,DB01296,BINDS_CbG,IFNG,3458
Glucosamine,DB01296,BINDS_CbG,CYP2E1,1571
Glucosamine,DB01296,BINDS_CbG,CYP2C19,1557
Glucosamine,DB01296,BINDS_CbG,TNF,7124
Glucosamine,DB01296,BINDS_CbG,NFKB2,4791
Glucosamine,DB01296,BINDS_CbG,MMP9,4318
Tetrahydrofolic acid,DB00116,BINDS_CbG,MTR,4548
Tetrahydrofolic acid,DB00116,BINDS_CbG,FTCD,10841
Tetrahydrofolic acid,DB00116,BINDS_CbG,SHMT1,6470
Tetrahydrofolic acid,DB00116,BINDS_CbG,ATIC,471
Tetrahydrofolic acid,DB00116,BINDS_CbG,MTHFD2,10797
Tetrahydrofolic acid,DB00116,BINDS_CbG,ABCC2,1244
Tetrahydrofolic acid,DB00116,BINDS_CbG,MTHFR,4524
Tetrahydrofolic acid,DB00116,BINDS_CbG,SHMT2,6472
Tetrahydrofolic acid,DB00116,BINDS_CbG,MTFMT,123263
Tetrahydrofolic acid,DB00116,BINDS_CbG,ALDH1L1,10840
Tetrahydrofolic acid,DB00116,BINDS_CbG,MTHFD1,4522
Tetrahydrofolic acid,DB00116,BINDS_CbG,AMT,275
Carisoprodol,DB00395,BINDS_CbG,CYP2C19,1557
Fenoldopam,DB00800,BINDS_CbG,ADRA1A,148
Fenoldopam,DB00800,BINDS_CbG,ADRA2A,150
Fenoldopam,DB00800,BINDS_CbG,ADRA2C,152
Dimetindene,DB08801,BINDS_CbG,HRH1,3269
Dimetindene,DB08801,BINDS_CbG,KCNH2,3757
Halothane,DB01159,BINDS_CbG,GLRB,2743
Halothane,DB01159,BINDS_CbG,ALB,213
Halothane,DB01159,BINDS_CbG,CYP2A6,1548
Halothane,DB01159,BINDS_CbG,GABRA2,2555
Halothane,DB01159,BINDS_CbG,KCNK2,3776
Halothane,DB01159,BINDS_CbG,KCNK10,54207
Halothane,DB01159,BINDS_CbG,CYP2D6,1565
Halothane,DB01159,BINDS_CbG,KCNK3,3777
Halothane,DB01159,BINDS_CbG,CYP3A4,1576
Halothane,DB01159,BINDS_CbG,ND1,4535
Halothane,DB01159,BINDS_CbG,KCNN4,3783
Halothane,DB01159,BINDS_CbG,ATP5D,513
Halothane,DB01159,BINDS_CbG,GABRB3,2562
Halothane,DB01159,BINDS_CbG,KCNMA1,3778
Halothane,DB01159,BINDS_CbG,CYP2B6,1555
Halothane,DB01159,BINDS_CbG,GNG2,54331
Halothane,DB01159,BINDS_CbG,CYP2E1,1571
Halothane,DB01159,BINDS_CbG,CYP2C9,1559
Halothane,DB01159,BINDS_CbG,ATP2C1,27032
Halothane,DB01159,BINDS_CbG,GABRE,2564
Halothane,DB01159,BINDS_CbG,KCNJ3,3760
Aceprometazine,DB01615,BINDS_CbG,HRH1,3269
Naltrexone,DB00704,BINDS_CbG,ABCB1,5243
Naltrexone,DB00704,BINDS_CbG,UGT1A1,54658
Plerixafor,DB06809,BINDS_CbG,CXCR4,7852
Olsalazine,DB01250,BINDS_CbG,PTGS2,5743
Olsalazine,DB01250,BINDS_CbG,ALOX5,240
Olsalazine,DB01250,BINDS_CbG,PTGS1,5742
Olsalazine,DB01250,BINDS_CbG,PPARG,5468
Olsalazine,DB01250,BINDS_CbG,TPMT,7172
Olsalazine,DB01250,BINDS_CbG,IFNG,3458
Biperiden,DB00810,BINDS_CbG,ABCB1,5243
Biperiden,DB00810,BINDS_CbG,CYP2D6,1565
Vecuronium,DB01339,BINDS_CbG,ABCB1,5243
Vecuronium,DB01339,BINDS_CbG,SLC22A1,6580
Vecuronium,DB01339,BINDS_CbG,CHRNB1,1140
Reboxetine,DB00234,BINDS_CbG,CYP2D6,1565
Reboxetine,DB00234,BINDS_CbG,SLC6A2,6530
Reboxetine,DB00234,BINDS_CbG,CYP3A4,1576
Reboxetine,DB00234,BINDS_CbG,ABCB1,5243
Trilostane,DB01108,BINDS_CbG,ESR1,2099
Trilostane,DB01108,BINDS_CbG,HSD3B2,3284
Trilostane,DB01108,BINDS_CbG,ESR2,2100
Deferoxamine,DB00746,BINDS_CbG,XDH,7498
Betahistine,DB06698,BINDS_CbG,HRH1,3269
Pasireotide,DB06663,BINDS_CbG,SSTR1,6751
Pasireotide,DB06663,BINDS_CbG,SSTR2,6752
Thiothixene,DB01623,BINDS_CbG,ALB,213
Thiothixene,DB01623,BINDS_CbG,ADRA2A,150
Thiothixene,DB01623,BINDS_CbG,HRH1,3269
Thiothixene,DB01623,BINDS_CbG,CYP1A2,1544
Thiothixene,DB01623,BINDS_CbG,HTR2A,3356
Thiothixene,DB01623,BINDS_CbG,SLC22A1,6580
Thiothixene,DB01623,BINDS_CbG,CYP2D6,1565
Betaxolol,DB00195,BINDS_CbG,CYP1A2,1544
Betaxolol,DB00195,BINDS_CbG,CYP2D6,1565
L-Histidine,DB00117,BINDS_CbG,HAL,3034
L-Histidine,DB00117,BINDS_CbG,SLC16A10,117247
L-Histidine,DB00117,BINDS_CbG,SLC38A3,10991
L-Histidine,DB00117,BINDS_CbG,HARS,3035
L-Histidine,DB00117,BINDS_CbG,HDC,3067
Sulfamethoxazole,DB01015,BINDS_CbG,UGT1A9,54600
Sulfamethoxazole,DB01015,BINDS_CbG,NAT2,10
Sulfamethoxazole,DB01015,BINDS_CbG,ALB,213
Sulfamethoxazole,DB01015,BINDS_CbG,CYP3A4,1576
Sulfamethoxazole,DB01015,BINDS_CbG,PTGS1,5742
Sulfamethoxazole,DB01015,BINDS_CbG,CYP2C9,1559
Sulfamethoxazole,DB01015,BINDS_CbG,CYP2C8,1558
Sulfamethoxazole,DB01015,BINDS_CbG,NAT1,9
Gadofosveset trisodium,DB06705,BINDS_CbG,ALB,213
Vandetanib,DB05294,BINDS_CbG,EGFR,1956
Vandetanib,DB05294,BINDS_CbG,MKNK1,8569
Vandetanib,DB05294,BINDS_CbG,FLT3,2322
Vandetanib,DB05294,BINDS_CbG,RET,5979
Vandetanib,DB05294,BINDS_CbG,ABCG2,9429
Vandetanib,DB05294,BINDS_CbG,STK10,6793
Vandetanib,DB05294,BINDS_CbG,KDR,3791
Vandetanib,DB05294,BINDS_CbG,FYN,2534
Vandetanib,DB05294,BINDS_CbG,PLK4,10733
Vandetanib,DB05294,BINDS_CbG,MAP2K5,5607
Vandetanib,DB05294,BINDS_CbG,PDGFRB,5159
Vandetanib,DB05294,BINDS_CbG,IRAK4,51135
Vandetanib,DB05294,BINDS_CbG,ORM1,5004
Vandetanib,DB05294,BINDS_CbG,MAP4K5,11183
Vandetanib,DB05294,BINDS_CbG,FGR,2268
Vandetanib,DB05294,BINDS_CbG,SLK,9748
Vandetanib,DB05294,BINDS_CbG,LYN,4067
Vandetanib,DB05294,BINDS_CbG,AXL,558
Vandetanib,DB05294,BINDS_CbG,FMO1,2326
Vandetanib,DB05294,BINDS_CbG,TEK,7010
Vandetanib,DB05294,BINDS_CbG,ERBB3,2065
Vandetanib,DB05294,BINDS_CbG,BLK,640
Vandetanib,DB05294,BINDS_CbG,CYP3A4,1576
