"","name","Degree","Aspect"
"25429","KRT19",2,"In degree"
"25430","KRT2",1,"In degree"
"25431","KRT20",2,"In degree"
"25432","KRT23",1,"In degree"
"25433","KRT24",1,"In degree"
"25434","KRT25",1,"In degree"
"25435","KRT26",1,"In degree"
"25436","KRT27",1,"In degree"
"25437","KRT28",1,"In degree"
"25438","KRT32",1,"In degree"
"25439","KRT33B",1,"In degree"
"25440","KRT34",1,"In degree"
"25441","KRT36",1,"In degree"
"25442","KRT37",1,"In degree"
"25443","KRT38",1,"In degree"
"25444","KRT5",1,"In degree"
"25445","KRT6A",1,"In degree"
"25446","KRT7",3,"In degree"
"25447","KRT76",1,"In degree"
"25448","KRT77",1,"In degree"
"25449","KRT8",1,"In degree"
"25450","KRT80",1,"In degree"
"25451","KRT81",2,"In degree"
"25452","KRT9",1,"In degree"
"25453","KRTCAP2",1,"In degree"
"25454","KRTCAP3",1,"In degree"
"25455","KSR1",1,"In degree"
"25456","KTI12",1,"In degree"
"25457","KTN1",1,"In degree"
"25458","KXD1",1,"In degree"
"25459","KYNU",2,"In degree"
"25460","L-Alanine",0,"In degree"
"25461","L-alpha-amino acid transmembrane transport",4,"In degree"
"25462","L-Arginine",0,"In degree"
"25463","L-ascorbic acid metabolic process",8,"In degree"
"25464","L-Asparagine",0,"In degree"
"25465","L-Aspartic Acid",0,"In degree"
"25466","L-Carnitine",0,"In degree"
"25467","L-Citrulline",0,"In degree"
"25468","L-Cysteine",0,"In degree"
"25469","L-Cystine",0,"In degree"
"25470","L-DOPA",0,"In degree"
"25471","L-Glutamine",0,"In degree"
"25472","L-Histidine",0,"In degree"
"25473","L-Isoleucine",0,"In degree"
"25474","L-kynurenine catabolic process",1,"In degree"
"25475","L-Leucine",0,"In degree"
"25476","L-Lysine",0,"In degree"
"25477","L-lysine metabolic process",4,"In degree"
"25478","L-Methionine",0,"In degree"
"25479","L-Ornithine",0,"In degree"
"25480","L-Phenylalanine",0,"In degree"
"25481","L-Proline",0,"In degree"
"25482","L-Serine",0,"In degree"
"25483","L-Threonine",0,"In degree"
"25484","L-Tryptophan",0,"In degree"
"25485","L-Tyrosine",0,"In degree"
"25486","L-Valine",0,"In degree"
"25487","L1CAM",1,"In degree"
"25488","L1CAM interactions",46,"In degree"
"25489","L2HGDH",1,"In degree"
"25490","L3HYPDH",2,"In degree"
"25491","L3MBTL1",1,"In degree"
"25492","L3MBTL2",1,"In degree"
"25493","L3MBTL3",1,"In degree"
"25494","L3MBTL4",1,"In degree"
"25495","Labetalol",0,"In degree"
"25496","LACC1",1,"In degree"
"25497","LACE1",1,"In degree"
"25498","Lacosamide",0,"In degree"
"25499","lactate transport",8,"In degree"
"25500","LACTB",1,"In degree"
"25501","LACTB2",1,"In degree"
"25502","LAD1",1,"In degree"
"25503","LAG3",1,"In degree"
"25504","LAGE3",1,"In degree"
"25505","Lagging Strand Synthesis",5,"In degree"
"25506","LAIR1",1,"In degree"
"25507","LAIR2",1,"In degree"
"25508","LAMA1",1,"In degree"
"25509","LAMA2",1,"In degree"
"25510","LAMA3",2,"In degree"
"25511","LAMA4",1,"In degree"
"25512","LAMA5",2,"In degree"
"25513","LAMB1",1,"In degree"
"25514","LAMB2",1,"In degree"
"25515","LAMB3",1,"In degree"
"25516","LAMB4",1,"In degree"
"25517","LAMC1",1,"In degree"
"25518","LAMC2",1,"In degree"
"25519","LAMC3",1,"In degree"
"25520","lamellipodium morphogenesis",2,"In degree"
"25521","Laminin interactions",2,"In degree"
"25522","Lamivudine",0,"In degree"
"25523","Lamotrigine",0,"In degree"
"25524","LAMP1",1,"In degree"
"25525","LAMP2",1,"In degree"
"25526","LAMP3",1,"In degree"
"25527","LAMTOR1",1,"In degree"
"25528","LAMTOR2",2,"In degree"
"25529","LAMTOR3",1,"In degree"
"25530","LAMTOR4",1,"In degree"
"25531","LAMTOR5",1,"In degree"
"25532","LANCL1",1,"In degree"
"25533","LANCL2",1,"In degree"
"25534","Lansoprazole",0,"In degree"
"25535","LAP3",1,"In degree"
"25536","Lapatinib",0,"In degree"
"25537","LAPTM4A",1,"In degree"
"25538","LAPTM4B",1,"In degree"
"25539","LAPTM5",1,"In degree"
"25540","LARGE",1,"In degree"
"25541","LARP1",1,"In degree"
"25542","LARP1B",1,"In degree"
"25543","LARP4",1,"In degree"
"25544","LARP4B",1,"In degree"
"25545","LARP7",1,"In degree"
"25546","LARS",2,"In degree"
"25547","LARS2",2,"In degree"
"25548","LAS1L",1,"In degree"
"25549","LASP1",1,"In degree"
"25550","LAT",1,"In degree"
"25551","LAT2",1,"In degree"
"25552","Latanoprost",0,"In degree"
"25553","late endosome to vacuole transport",1,"In degree"
"25554","late endosome to vacuole transport via multivesicular body sorting pathway",2,"In degree"
"25555","Late Phase of HIV Life Cycle",6,"In degree"
"25556","Latent infection of Homo sapiens with Mycobacterium tuberculosis",3,"In degree"
"25557","LATS1",1,"In degree"
"25558","LATS2",2,"In degree"
"25559","LAX1",1,"In degree"
"25560","LAYN",1,"In degree"
"25561","LBH",1,"In degree"
"25562","LBHD1",1,"In degree"
"25563","LBP",1,"In degree"
"25564","LBR",1,"In degree"
"25565","LBX2",1,"In degree"
"25566","LCA5",1,"In degree"
"25567","LCAT",1,"In degree"
"25568","LCK",10,"In degree"
"25569","LCLAT1",1,"In degree"
"25570","LCMT1",3,"In degree"
"25571","LCN12",1,"In degree"
"25572","LCN2",1,"In degree"
"25573","LCN6",1,"In degree"
"25574","LCN8",1,"In degree"
"25575","LCOR",1,"In degree"
"25576","LCORL",1,"In degree"
"25577","LCP1",1,"In degree"
"25578","LCP2",2,"In degree"
"25579","LCTL",1,"In degree"
"25580","LDAH",1,"In degree"
"25581","LDB1",1,"In degree"
"25582","LDB2",1,"In degree"
"25583","LDB3",1,"In degree"
"25584","LDHA",1,"In degree"
"25585","LDHB",2,"In degree"
"25586","LDHC",1,"In degree"
"25587","LDHD",1,"In degree"
"25588","LDL endocytosis",1,"In degree"
"25589","LDLR",3,"In degree"
"25590","LDLRAD3",1,"In degree"
"25591","LDLRAD4",1,"In degree"
"25592","LDLRAP1",1,"In degree"
"25593","LDOC1",1,"In degree"
"25594","LDOC1L",1,"In degree"
"25595","Leading Strand Synthesis",2,"In degree"
"25596","LEAP2",1,"In degree"
"25597","learning or memory",16,"In degree"
"25598","LECT2",1,"In degree"
"25599","LEF1",1,"In degree"
"25600","Leflunomide",0,"In degree"
"25601","LEFTY1",1,"In degree"
"25602","LEMD2",1,"In degree"
"25603","LEMD3",1,"In degree"
"25604","Lenalidomide",0,"In degree"
"25605","LENG8",1,"In degree"
"25606","LEO1",1,"In degree"
"25607","LEP",1,"In degree"
"25608","LEPR",1,"In degree"
"25609","LEPROT",1,"In degree"
"25610","LEPROTL1",1,"In degree"
"25611","Leptin signaling pathway",10,"In degree"
"25612","Lercanidipine",0,"In degree"
"25613","LETM1",1,"In degree"
"25614","LETM2",1,"In degree"
"25615","LETMD1",1,"In degree"
"25616","Letrozole",0,"In degree"
"25617","Leucovorin",0,"In degree"
"25618","leukocyte activation",1,"In degree"
"25619","leukocyte tethering or rolling",4,"In degree"
"25620","Levetiracetam",0,"In degree"
"25621","Levobupivacaine",0,"In degree"
"25622","Levocabastine",0,"In degree"
"25623","Levofloxacin",0,"In degree"
"25624","Levomethadyl Acetate",0,"In degree"
"25625","Levomilnacipran",0,"In degree"
"25626","Levonordefrin",0,"In degree"
"25627","Levonorgestrel",0,"In degree"
"25628","Levosimendan",0,"In degree"
"25629","Levothyroxine",0,"In degree"
"25630","LFNG",1,"In degree"
"25631","LGALS1",1,"In degree"
"25632","LGALS12",1,"In degree"
"25633","LGALS2",1,"In degree"
"25634","LGALS3",1,"In degree"
"25635","LGALS3BP",1,"In degree"
"25636","LGALS4",2,"In degree"
"25637","LGALS8",1,"In degree"
"25638","LGALS9",1,"In degree"
"25639","LGALS9C",1,"In degree"
"25640","LGALSL",1,"In degree"
"25641","LGI2",1,"In degree"
"25642","LGI4",1,"In degree"
"25643","LGMN",1,"In degree"
"25644","LGR4",1,"In degree"
"25645","LGR6",1,"In degree"
"25646","LGSN",1,"In degree"
"25647","LHFP",1,"In degree"
"25648","LHFPL2",1,"In degree"
"25649","LHPP",1,"In degree"
"25650","LHX2",1,"In degree"
"25651","LHX6",1,"In degree"
"25652","LIAS",2,"In degree"
"25653","Lidocaine",0,"In degree"
"25654","Lidocaine metabolism",2,"In degree"
"25655","LIF",1,"In degree"
"25656","LIFR",1,"In degree"
"25657","LIG1",3,"In degree"
"25658","LIG3",2,"In degree"
"25659","LIG4",1,"In degree"
"25660","ligament",1,"In degree"
"25661","Ligand-gated ion channel transport",5,"In degree"
"25662","LILRA4",1,"In degree"
"25663","LILRB1",1,"In degree"
"25664","LILRB2",1,"In degree"
"25665","LILRB4",1,"In degree"
"25666","LILRB5",1,"In degree"
"25667","LIMA1",1,"In degree"
"25668","limb development",47,"In degree"
"25669","LIMCH1",1,"In degree"
"25670","LIMD1",1,"In degree"
"25671","LIMD2",1,"In degree"
"25672","LIME1",1,"In degree"
"25673","LIMK1",3,"In degree"
"25674","LIMK2",4,"In degree"
"25675","LIMS1",1,"In degree"
"25676","LIMS2",1,"In degree"
"25677","LIN37",1,"In degree"
"25678","LIN52",1,"In degree"
"25679","LIN54",1,"In degree"
"25680","LIN7B",1,"In degree"
"25681","LIN7C",1,"In degree"
"25682","LIN9",1,"In degree"
"25683","Linagliptin",0,"In degree"
"25684","Lindane",0,"In degree"
"25685","Linezolid",0,"In degree"
"25686","LINGO1",1,"In degree"
"25687","Linoleic acid (LA) metabolism",1,"In degree"
"25688","Liothyronine",0,"In degree"
"25689","Liotrix",0,"In degree"
"25690","LIPA",2,"In degree"
"25691","LIPC",1,"In degree"
"25692","LIPE",1,"In degree"
"25693","LIPG",1,"In degree"
"25694","LIPH",1,"In degree"
"25695","Lipid and lipoprotein metabolism",4,"In degree"
"25696","lipid biosynthetic process",2,"In degree"
"25697","lipid digestion",4,"In degree"
"25698","lipid homeostasis",5,"In degree"
"25699","lipid localization",14,"In degree"
"25700","lipid modification",5,"In degree"
"25701","lipid particle organization",5,"In degree"
"25702","lipid translocation",7,"In degree"
"25703","Lipoic Acid",0,"In degree"
"25704","lipoprotein metabolic process",66,"In degree"
"25705","Lipoprotein metabolism",23,"In degree"
"25706","LIPT1",3,"In degree"
"25707","LIPT2",1,"In degree"
"25708","Lisdexamfetamine",0,"In degree"
"25709","Lisinopril",0,"In degree"
"25710","Lissencephaly gene (LIS1) in neuronal migration and development",5,"In degree"
"25711","Lisuride",0,"In degree"
"25712","LITAF",1,"In degree"
"25713","Lithium",0,"In degree"
"25714","liver",1,"In degree"
"25715","liver regeneration",2,"In degree"
"25716","Liver X Receptor Pathway",3,"In degree"
"25717","LIX1L",1,"In degree"
"25718","LKB1 signaling events",12,"In degree"
"25719","LLGL1",1,"In degree"
"25720","LLGL2",1,"In degree"
"25721","LLPH",1,"In degree"
"25722","LMAN1",1,"In degree"
"25723","LMAN2",1,"In degree"
"25724","LMAN2L",1,"In degree"
"25725","LMBR1",1,"In degree"
"25726","LMBR1L",1,"In degree"
"25727","LMBRD1",1,"In degree"
"25728","LMBRD2",1,"In degree"
"25729","LMCD1",1,"In degree"
"25730","LMF1",1,"In degree"
"25731","LMF2",1,"In degree"
"25732","LMLN",1,"In degree"
"25733","LMNA",1,"In degree"
"25734","LMNB1",1,"In degree"
"25735","LMNB2",1,"In degree"
"25736","LMNTD2",1,"In degree"
"25737","LMO2",1,"In degree"
"25738","LMO3",1,"In degree"
"25739","LMO4",1,"In degree"
"25740","LMO7",1,"In degree"
"25741","LMOD1",1,"In degree"
"25742","LMTK2",1,"In degree"
"25743","LNP1",1,"In degree"
"25744","LNPEP",1,"In degree"
"25745","LNX1",1,"In degree"
"25746","LNX2",1,"In degree"
"25747","lobar bronchus epithelium development",1,"In degree"
"25748","LOC100505555",1,"In degree"
"25749","LOC100996693",1,"In degree"
"25750","LOC100996763",1,"In degree"
"25751","LOC102723728",1,"In degree"
"25752","LOC105369205",1,"In degree"
"25753","LOC105372481",1,"In degree"
"25754","LOC113230",1,"In degree"
"25755","LOC400499",1,"In degree"
"25756","LOC81691",1,"In degree"
"25757","localization of cell",169,"In degree"
"25758","localization within membrane",2,"In degree"
"25759","locomotor rhythm",1,"In degree"
"25760","Lofexidine",0,"In degree"
"25761","LOH12CR1",1,"In degree"
"25762","Lomefloxacin",0,"In degree"
"25763","Lomitapide",0,"In degree"
"25764","Lomustine",0,"In degree"
"25765","LONP1",1,"In degree"
"25766","LONP2",1,"In degree"
"25767","LONRF1",1,"In degree"
"25768","LONRF2",1,"In degree"
"25769","LONRF3",1,"In degree"
"25770","loop of Henle development",1,"In degree"
"25771","Loperamide",0,"In degree"
"25772","Lopinavir",0,"In degree"
"25773","Loratadine",0,"In degree"
"25774","Lorazepam",0,"In degree"
"25775","Lornoxicam",0,"In degree"
"25776","Losartan",0,"In degree"
"25777","Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling",1,"In degree"
"25778","Loss of Function of SMAD2/3 in Cancer",7,"In degree"
"25779","Loss of Nlp from mitotic centrosomes",5,"In degree"
"25780","Loteprednol",0,"In degree"
"25781","Lovastatin",0,"In degree"
"25782","LOX",1,"In degree"
"25783","Loxapine",0,"In degree"
"25784","LOXL1",2,"In degree"
"25785","LOXL2",1,"In degree"
"25786","LOXL3",1,"In degree"
"25787","LOXL4",1,"In degree"
"25788","LPA",1,"In degree"
"25789","LPA receptor mediated events",9,"In degree"
"25790","LPAR1",1,"In degree"
"25791","LPAR2",1,"In degree"
"25792","LPAR5",1,"In degree"
"25793","LPAR6",1,"In degree"
"25794","LPCAT1",1,"In degree"
"25795","LPCAT2",1,"In degree"
"25796","LPCAT3",1,"In degree"
"25797","LPCAT4",1,"In degree"
"25798","LPGAT1",1,"In degree"
"25799","LPIN1",1,"In degree"
"25800","LPIN2",1,"In degree"
"25801","LPIN3",1,"In degree"
"25802","LPL",3,"In degree"
"25803","LPO",1,"In degree"
"25804","LPP",2,"In degree"
"25805","LPPR1",1,"In degree"
"25806","LPPR2",1,"In degree"
"25807","LPXN",1,"In degree"
"25808","LRAT",2,"In degree"
"25809","LRBA",1,"In degree"
"25810","LRCH1",1,"In degree"
"25811","LRCH2",1,"In degree"
"25812","LRCH3",1,"In degree"
"25813","LRCH4",1,"In degree"
"25814","LRCOL1",1,"In degree"
"25815","LRFN3",1,"In degree"
"25816","LRFN4",1,"In degree"
"25817","LRG1",1,"In degree"
"25818","LRIF1",1,"In degree"
"25819","LRIG1",1,"In degree"
"25820","LRIG3",1,"In degree"
"25821","LRMP",1,"In degree"
"25822","LRP1",1,"In degree"
"25823","LRP10",1,"In degree"
"25824","LRP11",1,"In degree"
"25825","LRP12",1,"In degree"
"25826","LRP2BP",1,"In degree"
"25827","LRP3",1,"In degree"
"25828","LRP4",1,"In degree"
"25829","LRP5",1,"In degree"
"25830","LRP5L",1,"In degree"
"25831","LRP6",1,"In degree"
"25832","LRP8",1,"In degree"
"25833","LRPAP1",1,"In degree"
"25834","LRPPRC",1,"In degree"
"25835","LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production",1,"In degree"
"25836","LRR1",1,"In degree"
"25837","LRRC1",1,"In degree"
"25838","LRRC14",1,"In degree"
"25839","LRRC16A",1,"In degree"
"25840","LRRC16B",1,"In degree"
"25841","LRRC17",1,"In degree"
"25842","LRRC2",1,"In degree"
"25843","LRRC20",1,"In degree"
"25844","LRRC23",1,"In degree"
"25845","LRRC25",1,"In degree"
"25846","LRRC27",1,"In degree"
"25847","LRRC28",1,"In degree"
"25848","LRRC29",1,"In degree"
"25849","LRRC32",1,"In degree"
"25850","LRRC34",1,"In degree"
"25851","LRRC37A2",1,"In degree"
"25852","LRRC37A3",1,"In degree"
"25853","LRRC37B",1,"In degree"
"25854","LRRC3C",1,"In degree"
"25855","LRRC4",1,"In degree"
"25856","LRRC40",1,"In degree"
"25857","LRRC41",2,"In degree"
"25858","LRRC42",1,"In degree"
"25859","LRRC45",1,"In degree"
"25860","LRRC47",1,"In degree"
"25861","LRRC48",1,"In degree"
"25862","LRRC49",1,"In degree"
"25863","LRRC4B",1,"In degree"
"25864","LRRC4C",1,"In degree"
"25865","LRRC55",1,"In degree"
"25866","LRRC57",1,"In degree"
"25867","LRRC58",1,"In degree"
"25868","LRRC59",1,"In degree"
"25869","LRRC6",1,"In degree"
"25870","LRRC61",1,"In degree"
"25871","LRRC75A",1,"In degree"
"25872","LRRC75B",1,"In degree"
"25873","LRRC8A",1,"In degree"
"25874","LRRC8B",1,"In degree"
"25875","LRRC8C",1,"In degree"
"25876","LRRC8D",1,"In degree"
"25877","LRRCC1",1,"In degree"
"25878","LRRFIP1",1,"In degree"
"25879","LRRFIP2",1,"In degree"
"25880","LRRK1",1,"In degree"
"25881","LRRK2",4,"In degree"
"25882","LRRN1",1,"In degree"
"25883","LRRN2",1,"In degree"
"25884","LRRN3",1,"In degree"
"25885","LRRN4CL",1,"In degree"
"25886","LRSAM1",1,"In degree"
"25887","LRTM1",1,"In degree"
"25888","LRTOMT",1,"In degree"
"25889","LRWD1",1,"In degree"
"25890","LSAMP",1,"In degree"
"25891","LSG1",1,"In degree"
"25892","LSM1",1,"In degree"
"25893","LSM10",1,"In degree"
"25894","LSM11",1,"In degree"
"25895","LSM12",1,"In degree"
"25896","LSM14A",1,"In degree"
"25897","LSM14B",1,"In degree"
"25898","LSM2",1,"In degree"
"25899","LSM3",1,"In degree"
"25900","LSM4",1,"In degree"
"25901","LSM5",1,"In degree"
"25902","LSM6",1,"In degree"
"25903","LSM7",1,"In degree"
"25904","LSM8",1,"In degree"
"25905","LSMEM1",1,"In degree"
"25906","LSP1",1,"In degree"
"25907","LSR",1,"In degree"
"25908","LSS",2,"In degree"
"25909","LST1",1,"In degree"
"25910","LTA4H",2,"In degree"
"25911","LTB",1,"In degree"
"25912","LTB4R",3,"In degree"
"25913","LTBP1",1,"In degree"
"25914","LTBP2",1,"In degree"
"25915","LTBP3",1,"In degree"
"25916","LTBP4",1,"In degree"
"25917","LTBR",1,"In degree"
"25918","LTF",1,"In degree"
"25919","LTK",5,"In degree"
"25920","LTN1",2,"In degree"
"25921","LTV1",1,"In degree"
"25922","Lubiprostone",0,"In degree"
"25923","LUC7L",2,"In degree"
"25924","LUC7L2",1,"In degree"
"25925","LUC7L3",1,"In degree"
"25926","Lucanthone",0,"In degree"
"25927","LULICONAZOLE",0,"In degree"
"25928","LUM",1,"In degree"
"25929","Lumefantrine",0,"In degree"
"25930","Lumiracoxib",0,"In degree"
"25931","lung induction",1,"In degree"
"25932","LURAP1L",1,"In degree"
"25933","Lurasidone",0,"In degree"
"25934","LUZP1",1,"In degree"
"25935","LUZP2",1,"In degree"
"25936","LVRN",1,"In degree"
"25937","LXN",1,"In degree"
"25938","LY6D",1,"In degree"
"25939","LY6E",1,"In degree"
"25940","LY75",2,"In degree"
"25941","LY86",1,"In degree"
"25942","LY9",1,"In degree"
"25943","LY96",1,"In degree"
"25944","LYAR",1,"In degree"
"25945","LYG1",1,"In degree"
"25946","LYL1",1,"In degree"
"25947","lymph node",1,"In degree"
"25948","lymphocyte activation",21,"In degree"
"25949","LYN",8,"In degree"
"25950","LYNX1",1,"In degree"
"25951","LYPD1",1,"In degree"
"25952","LYPD2",1,"In degree"
"25953","LYPD5",1,"In degree"
"25954","LYPD6B",1,"In degree"
"25955","LYPLA1",1,"In degree"
"25956","LYPLA2",1,"In degree"
"25957","LYPLAL1",1,"In degree"
"25958","LYRM1",1,"In degree"
"25959","LYRM2",1,"In degree"
"25960","LYRM4",1,"In degree"
"25961","LYRM5",1,"In degree"
"25962","LYRM7",1,"In degree"
"25963","lysine catabolic process",4,"In degree"
"25964","Lysine catabolism",1,"In degree"
"25965","lysine transport",3,"In degree"
"25966","LYSMD1",1,"In degree"
"25967","LYSMD2",1,"In degree"
"25968","LYSMD3",1,"In degree"
"25969","LYSMD4",1,"In degree"
"25970","lysosome localization",2,"In degree"
"25971","Lysosome Vesicle Biogenesis",15,"In degree"
"25972","LYST",2,"In degree"
"25973","lytic vacuole organization",1,"In degree"
"25974","LYVE1",1,"In degree"
"25975","LYZ",2,"In degree"
"25976","LZIC",1,"In degree"
"25977","LZTFL1",1,"In degree"
"25978","LZTR1",1,"In degree"
"25979","LZTS1",1,"In degree"
"25980","LZTS2",1,"In degree"
"25981","LZTS3",1,"In degree"
"25982","M Phase",18,"In degree"
"25983","M6PR",1,"In degree"
"25984","MAATS1",1,"In degree"
"25985","MACC1",1,"In degree"
"25986","MACF1",1,"In degree"
"25987","MACITENTAN",0,"In degree"
"25988","MACROD1",1,"In degree"
"25989","MACROD2",1,"In degree"
"25990","macromolecular complex disassembly",2,"In degree"
"25991","MAD1L1",1,"In degree"
"25992","MAD2L1BP",1,"In degree"
"25993","MAD2L2",1,"In degree"
"25994","MADCAM1",1,"In degree"
"25995","MADD",1,"In degree"
"25996","MAEA",2,"In degree"
"25997","MAF",1,"In degree"
"25998","MAF1",1,"In degree"
"25999","MAFA",1,"In degree"
"26000","MAFB",1,"In degree"
"26001","Mafenide",0,"In degree"
"26002","MAFF",1,"In degree"
"26003","MAFG",1,"In degree"
"26004","MAFK",1,"In degree"
"26005","MAGEA3",1,"In degree"
"26006","MAGED1",1,"In degree"
"26007","MAGED2",1,"In degree"
"26008","MAGED4B",1,"In degree"
"26009","MAGEE1",1,"In degree"
"26010","MAGEF1",1,"In degree"
"26011","MAGEH1",1,"In degree"
"26012","MAGI1",1,"In degree"
"26013","MAGI2",1,"In degree"
"26014","MAGI3",1,"In degree"
"26015","MAGIX",1,"In degree"
"26016","magnesium ion transmembrane transport",1,"In degree"
"26017","magnesium ion transport",5,"In degree"
"26018","Magnesium salicylate",0,"In degree"
"26019","Magnesium Sulfate",0,"In degree"
