"","name","Category"
"10214","TFAM","Gene"
"10215","EPB41L2","Gene"
"10216","RALGDS","Gene"
"10217","GNA15","Gene"
"10218","PDZD4","Gene"
"10219","FUBP3","Gene"
"10220","PLEKHO1","Gene"
"10221","CDCA4","Gene"
"10222","IFT22","Gene"
"10223","DONSON","Gene"
"10224","RPE","Gene"
"10225","RPGR","Gene"
"10226","SRGAP3","Gene"
"10227","CADM2","Gene"
"10228","HDGF","Gene"
"10229","NTM","Gene"
"10230","CCDC6","Gene"
"10231","SNX9","Gene"
"10232","MLF1","Gene"
"10233","RHEBL1","Gene"
"10234","SLC9A6","Gene"
"10235","NLN","Gene"
"10236","ZNF302","Gene"
"10237","PSME3","Gene"
"10238","UBE4A","Gene"
"10239","IMPAD1","Gene"
"10240","DPF3","Gene"
"10241","GRASP","Gene"
"10242","STXBP5","Gene"
"10243","DNAJC11","Gene"
"10244","MANEAL","Gene"
"10245","TNFRSF13B","Gene"
"10246","RSPO1","Gene"
"10247","KEL","Gene"
"10248","ERMAP","Gene"
"10249","RNF208","Gene"
"10250","TMEM74B","Gene"
"10251","IQGAP1","Gene"
"10252","ZNF563","Gene"
"10253","CNOT4","Gene"
"10254","INO80","Gene"
"10255","SIKE1","Gene"
"10256","TOM1L2","Gene"
"10257","ATRNL1","Gene"
"10258","RNF168","Gene"
"10259","KDM1A","Gene"
"10260","AQP4","Gene"
"10261","AHRR","Gene"
"10262","DIDO1","Gene"
"10263","VNN1","Gene"
"10264","NUPL1","Gene"
"10265","POLD2","Gene"
"10266","TRIM11","Gene"
"10267","ZNHIT2","Gene"
"10268","ANK3","Gene"
"10269","NT5C3A","Gene"
"10270","TMEM91","Gene"
"10271","RHOU","Gene"
"10272","TSGA10","Gene"
"10273","DYNC1I1","Gene"
"10274","ZNF267","Gene"
"10275","ZNF546","Gene"
"10276","NEK6","Gene"
"10277","FSD1L","Gene"
"10278","GPD1","Gene"
"10279","DOCK7","Gene"
"10280","CBX1","Gene"
"10281","08-Mar","Gene"
"10282","EPM2A","Gene"
"10283","HIP1R","Gene"
"10284","ELL","Gene"
"10285","GCH1","Gene"
"10286","TNFAIP8L2","Gene"
"10287","WBP5","Gene"
"10288","ZBTB33","Gene"
"10289","SCGB1A1","Gene"
"10290","RNF40","Gene"
"10291","RORA","Gene"
"10292","C15orf39","Gene"
"10293","MBNL2","Gene"
"10294","RPS9","Gene"
"10295","TAF1B","Gene"
"10296","CCDC71L","Gene"
"10297","CYBRD1","Gene"
"10298","WIPI2","Gene"
"10299","SULT1A2","Gene"
"10300","RBM10","Gene"
"10301","PBX2","Gene"
"10302","EGR3","Gene"
"10303","ANKRD35","Gene"
"10304","TRPS1","Gene"
"10305","TMEM222","Gene"
"10306","ASB9","Gene"
"10307","C15orf41","Gene"
"10308","MTPN","Gene"
"10309","CHSY1","Gene"
"10310","MIEF1","Gene"
"10311","SSU72","Gene"
"10312","CD34","Gene"
"10313","IGFBP5","Gene"
"10314","RRAD","Gene"
"10315","SERPINB6","Gene"
"10316","HARS2","Gene"
"10317","SLC39A3","Gene"
"10318","PTN","Gene"
"10319","TMEM50B","Gene"
"10320","RNF141","Gene"
"10321","PCSK2","Gene"
"10322","MS4A4A","Gene"
"10323","FILIP1","Gene"
"10324","ACSM5","Gene"
"10325","MAD1L1","Gene"
"10326","PSME2","Gene"
"10327","FAIM2","Gene"
"10328","RSPRY1","Gene"
"10329","HERC4","Gene"
"10330","METTL20","Gene"
"10331","ISCA1","Gene"
"10332","GAS2","Gene"
"10333","ALDH1L2","Gene"
"10334","PRMT5","Gene"
"10335","ZNF711","Gene"
"10336","VMP1","Gene"
"10337","OLR1","Gene"
"10338","OTUD3","Gene"
"10339","ST3GAL6","Gene"
"10340","TACC3","Gene"
"10341","ABLIM2","Gene"
"10342","ATF6","Gene"
"10343","IFIH1","Gene"
"10344","HUS1","Gene"
"10345","NLRC5","Gene"
"10346","TWSG1","Gene"
"10347","DNALI1","Gene"
"10348","LTBP1","Gene"
"10349","SYMPK","Gene"
"10350","NSL1","Gene"
"10351","ACOXL","Gene"
"10352","ACTR10","Gene"
"10353","SLIT3","Gene"
"10354","ALDH3B1","Gene"
"10355","TRIM35","Gene"
"10356","MMRN2","Gene"
"10357","ADNP","Gene"
"10358","ZMYND19","Gene"
"10359","SLC10A3","Gene"
"10360","NKD2","Gene"
"10361","NIPA2","Gene"
"10362","BROX","Gene"
"10363","HYAL1","Gene"
"10364","C1orf216","Gene"
"10365","TMCO3","Gene"
"10366","DISP1","Gene"
"10367","C16orf46","Gene"
"10368","ZNF521","Gene"
"10369","TRMT13","Gene"
"10370","PHC1","Gene"
"10371","PRKG1","Gene"
"10372","NCKAP1L","Gene"
"10373","RAB32","Gene"
"10374","SNAI1","Gene"
"10375","ANP32A","Gene"
"10376","RPL17-C18orf32","Gene"
"10377","SMCR8","Gene"
"10378","SDAD1","Gene"
"10379","H2AFX","Gene"
"10380","MYPOP","Gene"
"10381","LGALS3BP","Gene"
"10382","SCAND1","Gene"
"10383","RSRC1","Gene"
"10384","C10orf88","Gene"
"10385","GULP1","Gene"
"10386","HES4","Gene"
"10387","CRISPLD1","Gene"
"10388","PINK1","Gene"
"10389","RAB14","Gene"
"10390","CDH3","Gene"
"10391","C21orf58","Gene"
"10392","IL13","Gene"
"10393","MCM9","Gene"
"10394","NAPSA","Gene"
"10395","DDX19B","Gene"
"10396","ADGRG5","Gene"
"10397","HAUS3","Gene"
"10398","MED8","Gene"
"10399","PLIN2","Gene"
"10400","RFXANK","Gene"
"10401","ANKRD10","Gene"
"10402","YRDC","Gene"
"10403","PBX3","Gene"
"10404","MRPL37","Gene"
"10405","TNRC6C","Gene"
"10406","PTPRZ1","Gene"
"10407","AIMP2","Gene"
"10408","TMEM44","Gene"
"10409","PDK3","Gene"
"10410","MAFF","Gene"
"10411","IDH3G","Gene"
"10412","RNASE2","Gene"
"10413","PLEKHB2","Gene"
"10414","CNTN3","Gene"
"10415","NINL","Gene"
"10416","CDC42EP4","Gene"
"10417","GALNT6","Gene"
"10418","FAM167A","Gene"
"10419","GCA","Gene"
"10420","NRN1","Gene"
"10421","VPS13B","Gene"
"10422","TBCD","Gene"
"10423","ALS2","Gene"
"10424","CALB2","Gene"
"10425","TREX1","Gene"
"10426","FAM198A","Gene"
"10427","DHFRL1","Gene"
"10428","WDPCP","Gene"
"10429","FKBP7","Gene"
"10430","MINPP1","Gene"
"10431","HIVEP3","Gene"
"10432","TMEM138","Gene"
"10433","NPTXR","Gene"
"10434","RPL7L1","Gene"
"10435","NUBP1","Gene"
"10436","ECT2","Gene"
"10437","TRABD2B","Gene"
"10438","EMC4","Gene"
"10439","C2CD2L","Gene"
"10440","COL4A5","Gene"
"10441","C9orf131","Gene"
"10442","SUSD5","Gene"
"10443","SPINK2","Gene"
"10444","SGTA","Gene"
"10445","CDKN3","Gene"
"10446","RBM42","Gene"
"10447","ASB13","Gene"
"10448","BCAM","Gene"
"10449","IL23A","Gene"
"10450","SLC39A9","Gene"
"10451","ANKRD13B","Gene"
"10452","ISY1-RAB43","Gene"
"10453","TGS1","Gene"
"10454","RBM5","Gene"
"10455","TMEM167A","Gene"
"10456","IL3RA","Gene"
"10457","CD300LF","Gene"
"10458","CEP290","Gene"
"10459","AK9","Gene"
"10460","IPO9","Gene"
"10461","FBXW5","Gene"
"10462","CPNE5","Gene"
"10463","PRR14","Gene"
"10464","C2orf15","Gene"
"10465","TCTN2","Gene"
"10466","ABI1","Gene"
"10467","RAD17","Gene"
"10468","NGDN","Gene"
"10469","RAB4B","Gene"
"10470","SUOX","Gene"
"10471","TNFAIP8L3","Gene"
"10472","GUF1","Gene"
"10473","TMEM187","Gene"
"10474","ZNF649","Gene"
"10475","HSCB","Gene"
"10476","ZXDB","Gene"
"10477","TMEM87B","Gene"
"10478","TCF25","Gene"
"10479","RGCC","Gene"
"10480","LOX","Gene"
"10481","TCP11L1","Gene"
"10482","CHST10","Gene"
"10483","NRP2","Gene"
"10484","ZNF720","Gene"
"10485","ANAPC15","Gene"
"10486","ZSCAN5A","Gene"
"10487","RGS5","Gene"
"10488","TDRD7","Gene"
"10489","SNAPC5","Gene"
"10490","USP1","Gene"
"10491","GRAP2","Gene"
"10492","C4orf48","Gene"
"10493","05-Mar","Gene"
"10494","MED9","Gene"
"10495","CENPA","Gene"
"10496","PTPN22","Gene"
"10497","GGA2","Gene"
"10498","FKBP5","Gene"
"10499","SLC35F1","Gene"
"10500","CITED2","Gene"
"10501","INTS2","Gene"
"10502","SPNS1","Gene"
"10503","APOBEC3A","Gene"
"10504","FKBP9","Gene"
"10505","TBC1D17","Gene"
"10506","CCDC68","Gene"
"10507","HNRNPH3","Gene"
"10508","IPCEF1","Gene"
"10509","ZNF430","Gene"
"10510","PIN4","Gene"
"10511","THAP7","Gene"
"10512","SIRT4","Gene"
"10513","S100PBP","Gene"
"10514","SKA2","Gene"
"10515","UCHL1","Gene"
"10516","SYNE2","Gene"
"10517","CCDC121","Gene"
"10518","CBL","Gene"
"10519","STARD10","Gene"
"10520","PPP1R21","Gene"
"10521","RASSF2","Gene"
"10522","CNOT6L","Gene"
"10523","COL23A1","Gene"
"10524","RAB6A","Gene"
"10525","FNIP1","Gene"
"10526","FAR1","Gene"
"10527","TTLL12","Gene"
"10528","GPSM2","Gene"
"10529","FAM200B","Gene"
"10530","DIAPH2","Gene"
"10531","RNPC3","Gene"
"10532","GEMIN4","Gene"
"10533","ZBTB43","Gene"
"10534","TLN1","Gene"
"10535","VAMP8","Gene"
"10536","GRPEL2","Gene"
"10537","XPO1","Gene"
"10538","KIF13A","Gene"
"10539","CYB5D1","Gene"
"10540","EHMT2","Gene"
"10541","URI1","Gene"
"10542","BTBD10","Gene"
"10543","RPL26L1","Gene"
"10544","MEMO1","Gene"
"10545","F8","Gene"
"10546","ZSCAN30","Gene"
"10547","CSRP3","Gene"
"10548","ARGLU1","Gene"
"10549","RPL6","Gene"
"10550","TSPAN2","Gene"
"10551","SLC9A8","Gene"
"10552","FLII","Gene"
"10553","PITPNM1","Gene"
"10554","COBLL1","Gene"
"10555","LCLAT1","Gene"
"10556","STX16","Gene"
"10557","ZDHHC13","Gene"
"10558","JSRP1","Gene"
"10559","STEAP1B","Gene"
"10560","NOG","Gene"
"10561","NAPEPLD","Gene"
"10562","TMED2","Gene"
"10563","SUGCT","Gene"
"10564","PLAA","Gene"
"10565","CBY1","Gene"
"10566","PDIA4","Gene"
"10567","FLOT2","Gene"
"10568","ROBO3","Gene"
"10569","MED4","Gene"
"10570","ABR","Gene"
"10571","NUP93","Gene"
"10572","IRF2BP1","Gene"
"10573","PFKFB3","Gene"
"10574","HTT","Gene"
"10575","CCL19","Gene"
"10576","CHTF18","Gene"
"10577","CUTA","Gene"
"10578","SERINC1","Gene"
"10579","RICTOR","Gene"
"10580","ABHD2","Gene"
"10581","CLDN15","Gene"
"10582","RARS2","Gene"
"10583","TEX2","Gene"
"10584","SEC61A2","Gene"
"10585","GRAMD1C","Gene"
"10586","PPP1R10","Gene"
"10587","CHST15","Gene"
"10588","NFKBID","Gene"
"10589","GDI2","Gene"
"10590","DAAM2","Gene"
"10591","RIMKLB","Gene"
"10592","USP49","Gene"
"10593","ARHGAP18","Gene"
"10594","SSSCA1","Gene"
"10595","ETAA1","Gene"
"10596","ARL8B","Gene"
"10597","TRAPPC1","Gene"
"10598","PLEKHA6","Gene"
"10599","CYTH3","Gene"
"10600","TRAPPC5","Gene"
"10601","C9orf142","Gene"
"10602","LRRC4B","Gene"
"10603","GMCL1","Gene"
"10604","DHX32","Gene"
"10605","TMEM99","Gene"
"10606","RAPGEF5","Gene"
"10607","CRTC1","Gene"
"10608","HLA-DQA1","Gene"
"10609","ETF1","Gene"
"10610","FAM46B","Gene"
"10611","RNF126","Gene"
"10612","PLSCR1","Gene"
"10613","FKBP8","Gene"
"10614","LAPTM4B","Gene"
"10615","KCTD3","Gene"
"10616","GALM","Gene"
"10617","MED24","Gene"
"10618","SACM1L","Gene"
"10619","TOMM40","Gene"
"10620","ISLR","Gene"
"10621","RASA1","Gene"
"10622","FAM60A","Gene"
"10623","RGMA","Gene"
"10624","LAG3","Gene"
"10625","KLHL24","Gene"
"10626","PDZRN4","Gene"
"10627","IER2","Gene"
"10628","ZNF45","Gene"
"10629","ZDHHC12","Gene"
"10630","TCP11L2","Gene"
"10631","ABHD4","Gene"
"10632","ACOT13","Gene"
"10633","SETMAR","Gene"
"10634","ESAM","Gene"
"10635","PEX14","Gene"
"10636","SLC3A2","Gene"
"10637","FMO2","Gene"
"10638","DUSP4","Gene"
"10639","WIPI1","Gene"
"10640","RHOF","Gene"
"10641","ZNF358","Gene"
"10642","A4GALT","Gene"
"10643","MEF2BNB","Gene"
"10644","ZNF627","Gene"
"10645","KLHDC10","Gene"
"10646","GPR19","Gene"
"10647","ATP5J","Gene"
"10648","RABEP1","Gene"
"10649","TEAD2","Gene"
"10650","GTSE1","Gene"
"10651","PKNOX2","Gene"
"10652","TTC26","Gene"
"10653","PRMT3","Gene"
"10654","NADK2","Gene"
"10655","TMEM108","Gene"
"10656","HSPH1","Gene"
"10657","PRIMA1","Gene"
"10658","ATF4","Gene"
"10659","TACC1","Gene"
"10660","ZNF395","Gene"
"10661","SLC25A45","Gene"
"10662","ZNF581","Gene"
"10663","NECAB3","Gene"
"10664","PITPNC1","Gene"
"10665","EPDR1","Gene"
"10666","MTMR3","Gene"
"10667","CYC1","Gene"
"10668","SDCCAG3","Gene"
"10669","SLC35A1","Gene"
"10670","ZNF121","Gene"
"10671","SLC26A11","Gene"
"10672","RER1","Gene"
"10673","CDK12","Gene"
"10674","DCLRE1A","Gene"
"10675","TMEM147","Gene"
"10676","TNFRSF11A","Gene"
"10677","AKIRIN1","Gene"
"10678","PRICKLE3","Gene"
"10679","MYBPC1","Gene"
"10680","CIRBP","Gene"
"10681","ZFP36L1","Gene"
"10682","COL27A1","Gene"
"10683","TIMM50","Gene"
"10684","DNAJC21","Gene"
"10685","ARL6","Gene"
"10686","MINK1","Gene"
"10687","CABP4","Gene"
"10688","RELA","Gene"
"10689","PLIN3","Gene"
"10690","PRRC2B","Gene"
"10691","ADGRL2","Gene"
"10692","MED27","Gene"
"10693","PCGF5","Gene"
"10694","SLC45A3","Gene"
"10695","PTMS","Gene"
"10696","SMDT1","Gene"
"10697","TUBGCP3","Gene"
"10698","TMEM60","Gene"
"10699","SP3","Gene"
"10700","PRR14L","Gene"
"10701","LRWD1","Gene"
"10702","BOLA3","Gene"
"10703","APOL3","Gene"
"10704","FNBP4","Gene"
"10705","NUP205","Gene"
"10706","PCNXL3","Gene"
"10707","RNF38","Gene"
"10708","CCDC71","Gene"
"10709","RNF216","Gene"
"10710","MPP2","Gene"
"10711","ASXL2","Gene"
"10712","MYO7A","Gene"
"10713","SALL2","Gene"
"10714","TDRP","Gene"
"10715","ELOF1","Gene"
"10716","PFDN5","Gene"
"10717","FGF12","Gene"
"10718","CNPPD1","Gene"
"10719","TSPAN33","Gene"
"10720","RNF112","Gene"
"10721","GSAP","Gene"
"10722","LBP","Gene"
"10723","NELFCD","Gene"
"10724","MTMR6","Gene"
"10725","RRP9","Gene"
"10726","ATP2B1","Gene"
"10727","ALOX15B","Gene"
"10728","SFXN3","Gene"
"10729","TACC2","Gene"
"10730","ZNF217","Gene"
"10731","TEAD3","Gene"
"10732","GMEB2","Gene"
"10733","CLEC4G","Gene"
"10734","CNTROB","Gene"
"10735","ULK1","Gene"
"10736","AP3B1","Gene"
"10737","EPN1","Gene"
"10738","NRBP2","Gene"
"10739","KIAA1715","Gene"
"10740","PRDM1","Gene"
"10741","FBXO25","Gene"
"10742","HLA-E","Gene"
"10743","KLF3","Gene"
"10744","MAP3K4","Gene"
"10745","OSBPL9","Gene"
"10746","HLA-DOB","Gene"
"10747","CHD4","Gene"
"10748","EIF3L","Gene"
"10749","NMNAT1","Gene"
"10750","SNIP1","Gene"
"10751","SARDH","Gene"
"10752","FAM122B","Gene"
"10753","ZNF444","Gene"
"10754","FAM214B","Gene"
"10755","MYADM","Gene"
"10756","C11orf80","Gene"
"10757","ASB8","Gene"
"10758","SHROOM3","Gene"
"10759","PBX4","Gene"
"10760","CNN2","Gene"
"10761","TDRD3","Gene"
"10762","UBE3D","Gene"
"10763","CBFA2T3","Gene"
"10764","SLC34A2","Gene"
"10765","ARHGAP24","Gene"
"10766","ARHGEF40","Gene"
"10767","EIF3B","Gene"
"10768","ELP3","Gene"
"10769","NCDN","Gene"
"10770","STMN3","Gene"
"10771","DTX3","Gene"
"10772","ERMP1","Gene"
"10773","USP10","Gene"
"10774","HCLS1","Gene"
"10775","NUF2","Gene"
"10776","ETV3","Gene"
"10777","CLIP1","Gene"
"10778","LSR","Gene"
"10779","KCTD17","Gene"
"10780","C6orf141","Gene"
"10781","SACS","Gene"
"10782","PITPNB","Gene"
"10783","UGGT1","Gene"
"10784","SMARCA1","Gene"
"10785","ZNF518B","Gene"
"10786","RNF169","Gene"
"10787","TECR","Gene"
"10788","AFAP1","Gene"
"10789","ZNF436","Gene"
"10790","ENTPD4","Gene"
"10791","MORF4L2","Gene"
"10792","BRD9","Gene"
"10793","CCDC90B","Gene"
"10794","VPS25","Gene"
"10795","WNT5A","Gene"
"10796","C11orf84","Gene"
"10797","CHODL","Gene"
"10798","MED26","Gene"
"10799","THRAP3","Gene"
"10800","AFAP1L1","Gene"
"10801","PDLIM5","Gene"
"10802","SERAC1","Gene"
"10803","WAC","Gene"
"10804","KIZ","Gene"
"10805","QSOX2","Gene"
"10806","RALGAPB","Gene"
"10807","ERG","Gene"
"10808","HNRNPAB","Gene"
"10809","FAM102B","Gene"
"10810","TIMP2","Gene"
"10811","CXCL14","Gene"
"10812","TPM4","Gene"
"10813","GHDC","Gene"
"10814","SKIL","Gene"
"10815","CP","Gene"
"10816","RNF157","Gene"
"10817","AGFG2","Gene"
"10818","UBE2B","Gene"
"10819","RABEPK","Gene"
"10820","TMEM189","Gene"
"10821","CTNNA1","Gene"
"10822","ARHGEF10L","Gene"
"10823","DDX53","Gene"
"10824","CAPN5","Gene"
"10825","TBPL1","Gene"
"10826","TPGS2","Gene"
"10827","TMEM19","Gene"
"10828","ERC1","Gene"
"10829","CYTL1","Gene"
"10830","CHIC2","Gene"
"10831","NUP188","Gene"
"10832","CNST","Gene"
"10833","GPR180","Gene"
"10834","KANK3","Gene"
"10835","DENND5B","Gene"
"10836","SNED1","Gene"
"10837","BBS1","Gene"
"10838","PNPLA2","Gene"
"10839","TRAK1","Gene"
"10840","ASPHD2","Gene"
"10841","NKD1","Gene"
"10842","BACE2","Gene"
"10843","BRD1","Gene"
"10844","KDM5C","Gene"
"10845","RBBP7","Gene"
"10846","ACBD5","Gene"
"10847","STAMBP","Gene"
"10848","SLC7A7","Gene"
"10849","DTX2","Gene"
"10850","PROX1","Gene"
"10851","KIAA1683","Gene"
"10852","AKAP13","Gene"
"10853","PPAPDC2","Gene"
"10854","THY1","Gene"
"10855","SFXN1","Gene"
"10856","GSPT1","Gene"
"10857","DLL4","Gene"
"10858","TNFRSF10D","Gene"
"10859","LRRK1","Gene"
"10860","ZNF37A","Gene"
"10861","PTMA","Gene"
"10862","TXN2","Gene"
"10863","HMCN2","Gene"
"10864","GPD2","Gene"
"10865","DAP","Gene"
"10866","COX7A2L","Gene"
"10867","MAGI2","Gene"
"10868","ATOX1","Gene"
"10869","TNRC18","Gene"
"10870","LRRC59","Gene"
"10871","PKD1","Gene"
"10872","MELK","Gene"
"10873","PTP4A1","Gene"
"10874","SMIM7","Gene"
"10875","IDNK","Gene"
"10876","LSM5","Gene"
"10877","DOC2B","Gene"
"10878","DEGS1","Gene"
"10879","FBXO7","Gene"
"10880","ERGIC3","Gene"
"10881","NAPB","Gene"
"10882","TMEM173","Gene"
"10883","GPANK1","Gene"
"10884","SYPL2","Gene"
"10885","AMPH","Gene"
"10886","ALKBH4","Gene"
"10887","C4orf33","Gene"
"10888","NDC80","Gene"
"10889","CCDC113","Gene"
"10890","C17orf80","Gene"
"10891","TPST1","Gene"
"10892","LMNB2","Gene"
"10893","ZMYM5","Gene"
"10894","IQSEC1","Gene"
"10895","UNK","Gene"
"10896","FLCN","Gene"
"10897","BTG2","Gene"
"10898","HOXC8","Gene"
"10899","C3orf33","Gene"
"10900","CLN8","Gene"
"10901","SPRYD7","Gene"
"10902","MPP6","Gene"
"10903","TOB2","Gene"
"10904","GSPT2","Gene"
"10905","ARHGEF17","Gene"
"10906","FTSJ1","Gene"
"10907","TESK2","Gene"
"10908","CCSAP","Gene"
"10909","THAP4","Gene"
"10910","DPF2","Gene"
"10911","MOB3C","Gene"
"10912","EMC1","Gene"
"10913","HVCN1","Gene"
"10914","LZTFL1","Gene"
"10915","IFT80","Gene"
"10916","TXLNA","Gene"
"10917","MOB3B","Gene"
"10918","PRSS35","Gene"
"10919","RAPGEFL1","Gene"
"10920","MAP3K6","Gene"
"10921","SRA1","Gene"
"10922","ASF1A","Gene"
"10923","IL10RA","Gene"
"10924","CHAF1A","Gene"
"10925","GATA4","Gene"
"10926","NPM2","Gene"
"10927","SURF2","Gene"
"10928","HS2ST1","Gene"
"10929","CHIC1","Gene"
"10930","PPP6R1","Gene"
"10931","AHNAK","Gene"
"10932","SLC17A5","Gene"
"10933","NRXN2","Gene"
"10934","CD69","Gene"
"10935","ADIPOR1","Gene"
"10936","RIC8B","Gene"
"10937","VRK3","Gene"
"10938","SNX7","Gene"
"10939","FPR2","Gene"
"10940","LGR6","Gene"
"10941","AMIGO1","Gene"
"10942","ARNT","Gene"
"10943","BID","Gene"
"10944","PKDCC","Gene"
"10945","MPP7","Gene"
"10946","DDX18","Gene"
"10947","ABHD14A","Gene"
"10948","CDCA7","Gene"
"10949","COL28A1","Gene"
"10950","ERCC6L2","Gene"
"10951","PHLDB1","Gene"
"10952","TNKS","Gene"
"10953","PRDM10","Gene"
"10954","NRGN","Gene"
"10955","ETNK1","Gene"
"10956","SIRPB1","Gene"
"10957","SEC24D","Gene"
"10958","AGT","Gene"
"10959","ZNF69","Gene"
"10960","C4orf29","Gene"
"10961","MORC2","Gene"
"10962","CXCL11","Gene"
"10963","IFNAR1","Gene"
"10964","BYSL","Gene"
"10965","SOX6","Gene"
"10966","PLEK","Gene"
"10967","PHF24","Gene"
"10968","NBPF15","Gene"
"10969","PPP2R2B","Gene"
"10970","PROSER3","Gene"
"10971","USP47","Gene"
"10972","NUP210","Gene"
"10973","MIS18BP1","Gene"
"10974","ZBTB32","Gene"
"10975","CAPZA1","Gene"
"10976","TREM1","Gene"
"10977","ZNF703","Gene"
"10978","IL17RC","Gene"
"10979","ZSCAN31","Gene"
"10980","OSBPL1A","Gene"
"10981","TMEM170B","Gene"
"10982","BANK1","Gene"
"10983","ARHGDIA","Gene"
"10984","IFT140","Gene"
"10985","BRPF3","Gene"
"10986","HSDL1","Gene"
"10987","FGFBP2","Gene"
"10988","MICB","Gene"
"10989","ZNF569","Gene"
"10990","NRXN3","Gene"
"10991","HS3ST3B1","Gene"
"10992","CUL3","Gene"
"10993","PPAN","Gene"
"10994","RANBP2","Gene"
"10995","TENM2","Gene"
"10996","LRRC34","Gene"
"10997","PEBP1","Gene"
"10998","PPP1R32","Gene"
"10999","MPC1","Gene"
"11000","KLK3","Gene"
"11001","RFFL","Gene"
"11002","CPM","Gene"
"11003","ZNF182","Gene"
"11004","GNS","Gene"
"11005","LRRC27","Gene"
"11006","CD93","Gene"
"11007","VPREB3","Gene"
"11008","CIPC","Gene"
"11009","PIGK","Gene"
"11010","CBLN3","Gene"
"11011","THBS2","Gene"
"11012","KCTD9","Gene"
"11013","GEM","Gene"
"11014","FAAH2","Gene"
"11015","BST2","Gene"
"11016","CCDC157","Gene"
"11017","GCNT2","Gene"
"11018","LRSAM1","Gene"
"11019","TMX1","Gene"
"11020","KSR1","Gene"
"11021","EIF1","Gene"
"11022","CSRNP1","Gene"
"11023","BAZ2A","Gene"
"11024","RCL1","Gene"
"11025","ZNF346","Gene"
"11026","FUK","Gene"
"11027","TTC32","Gene"
"11028","ENDOV","Gene"
"11029","BRD3","Gene"
"11030","TBL1XR1","Gene"
"11031","ZNF770","Gene"
"11032","CX3CR1","Gene"
"11033","FUZ","Gene"
"11034","GLMP","Gene"
"11035","GAS6","Gene"
"11036","PLA2R1","Gene"
"11037","FAM166B","Gene"
"11038","RBM19","Gene"
"11039","SOD3","Gene"
"11040","VMO1","Gene"
"11041","RASA2","Gene"
"11042","SFMBT1","Gene"
"11043","PIGT","Gene"
"11044","C1orf35","Gene"
"11045","MRPS33","Gene"
"11046","TMEM101","Gene"
"11047","ZDHHC11","Gene"
"11048","ZNF620","Gene"
"11049","RPS5","Gene"
"11050","CDKAL1","Gene"
"11051","TMEM102","Gene"
"11052","QSOX1","Gene"
"11053","ITGBL1","Gene"
"11054","CEBPG","Gene"
"11055","CCDC85B","Gene"
"11056","15-Sep","Gene"
"11057","CSNK2B","Gene"
"11058","FMO4","Gene"
"11059","ICT1","Gene"
"11060","HACD3","Gene"
"11061","ABCA6","Gene"
"11062","GPR137B","Gene"
"11063","GJC1","Gene"
"11064","CGRRF1","Gene"
"11065","MTMR12","Gene"
"11066","HOXC9","Gene"
"11067","SYT11","Gene"
"11068","LMO7","Gene"
"11069","CUL4B","Gene"
"11070","DUSP10","Gene"
"11071","MCEE","Gene"
"11072","ZC3HC1","Gene"
"11073","RNASEK","Gene"
"11074","ACD","Gene"
"11075","ENC1","Gene"
"11076","SUPT3H","Gene"
"11077","ZNF789","Gene"
"11078","LILRB1","Gene"
"11079","SPATA13","Gene"
"11080","STC2","Gene"
"11081","SNX29","Gene"
"11082","ACOX3","Gene"
"11083","MPST","Gene"
"11084","LONRF2","Gene"
"11085","CHGB","Gene"
"11086","PARK2","Gene"
"11087","XPO4","Gene"
"11088","ARMC9","Gene"
"11089","LYSMD2","Gene"
"11090","ITPKB","Gene"
"11091","SIRT7","Gene"
"11092","PPP2R5B","Gene"
"11093","TMEM156","Gene"
"11094","PRRC1","Gene"
"11095","ACTR8","Gene"
"11096","SETD1A","Gene"
"11097","ZNF529","Gene"
"11098","GNB5","Gene"
"11099","BTF3","Gene"
"11100","PGF","Gene"
"11101","SUMO3","Gene"
"11102","TGFBR1","Gene"
"11103","GNRH1","Gene"
"11104","SLC36A4","Gene"
"11105","AK3","Gene"
"11106","TSPAN1","Gene"
"11107","PNPLA8","Gene"
"11108","SETD4","Gene"
"11109","ZDHHC9","Gene"
"11110","TBX21","Gene"
"11111","PARD6B","Gene"
"11112","SMG8","Gene"
"11113","POLR1A","Gene"
"11114","DPM2","Gene"
"11115","SRSF5","Gene"
"11116","TCEAL2","Gene"
"11117","TAF1C","Gene"
"11118","MAP1LC3B","Gene"
"11119","TP53BP1","Gene"
"11120","SNAP29","Gene"
"11121","LCN12","Gene"
"11122","ACTR5","Gene"
"11123","KIFC3","Gene"
"11124","UBA52","Gene"
"11125","PQBP1","Gene"
"11126","EOGT","Gene"
"11127","CCNJL","Gene"
"11128","MREG","Gene"
"11129","ADAMTS15","Gene"
"11130","VSIG1","Gene"
"11131","EIF5A","Gene"
"11132","GLB1L","Gene"
"11133","ECD","Gene"
"11134","CD74","Gene"
"11135","CNTN2","Gene"
"11136","OBSL1","Gene"
"11137","PCBP3","Gene"
"11138","QRICH2","Gene"
"11139","ZNF613","Gene"
"11140","PHF19","Gene"
"11141","WDR54","Gene"
"11142","MSL1","Gene"
"11143","GCNT1","Gene"
"11144","KIAA0586","Gene"
"11145","BAZ1B","Gene"
"11146","PLTP","Gene"
"11147","EVI5","Gene"
"11148","BCOR","Gene"
"11149","PHLPP2","Gene"
"11150","WIF1","Gene"
"11151","SNX17","Gene"
"11152","SNX22","Gene"
"11153","TMEM52","Gene"
